Year,Collocate,MI Score,Context,File,Directory
1938,that,4.77,spite of the fact that the direction,rsta_1938_0012.txt,txt_rsta
1938,that,4.77,brown hornblende. The fact that the red-brown,rstb_1938_0002.txt,txt_rstb
1938,that,4.77,N-axis expresses the fact that the quartic,rsta_1938_0012.txt,txt_rsta
1938,that,4.77,becomes horizontal. The fact that the level,rsta_1938_0012.txt,txt_rsta
1938,that,4.77,depends on the fact that in a,rsta_1938_0012.txt,txt_rsta
1938,that,4.77,depends on the fact that what we,rsta_1938_0012.txt,txt_rsta
1939,that,4.76,up by the fact that the two,rstb_1939_0003.txt,txt_rstb
1939,that,4.76,again to the fact that quercetin (3,rstb_1939_0006.txt,txt_rstb
1939,that,4.76,demonstrated by the fact that while over,rstb_1939_0006.txt,txt_rstb
1939,that,4.76,view of the fact that blue (generally,rstb_1939_0006.txt,txt_rstb
1939,that,4.76,far apart. The fact that the nitrogenous,rstb_1939_0006.txt,txt_rstb
1939,that,4.76,1. InrrRopucTION The fact that there are,rstb_1939_0003.txt,txt_rstb
1939,that,4.76,lying in the fact that the complete,rstb_1939_0006.txt,txt_rstb
1939,that,4.76,position is the fact that the cell,rstb_1939_0003.txt,txt_rstb
1939,that,4.76,"impact, but the fact that Neumann bands",rsta_1939_0011.txt,txt_rsta
1939,that,4.76,"artefact, but the fact that the two",rstb_1939_0003.txt,txt_rstb
1939,that,4.76,of contact. The fact that there is,rstb_1939_0003.txt,txt_rstb
1939,that,4.76,for by the fact that either the,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,surrounding country. The fact that they have,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,known from the fact that the whole,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,KENYA COLONY 237 fact remains that it,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,basalts revealing the fact that they and,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,due to the fact that they lie,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,account of the fact that at some,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,"deposits. Nevertheless, the fact that such primitive",rstb_1939_0001.txt,txt_rstb
1939,that,4.76,lies in the fact that it is,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,account of the fact that Levallois artifacts,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,inferred from the fact that the Basement,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,"Nevertheless, the curious fact appears that the",rstb_1939_0001.txt,txt_rstb
1939,that,4.76,found in the fact that they are,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,African Province. In fact I believe that,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,important is the fact that where they,rstb_1939_0001.txt,txt_rstb
1939,that,4.76,demonstrated by the fact that the distance,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,shown by the fact that it begins,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,due to the fact that in the,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,view of the fact that the glands,rstb_1939_0004.txt,txt_rstb
1939,that,4.76,due to the fact that the conditions,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,disproved by the fact that it appears,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,partly to the fact that a large,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,spite of the fact that one-third of,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,tissue by the fact that the cells,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,shown by the fact that the distance,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,owing to the fact that the pectoral,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,more precisely. The fact that one explant,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,perhaps to the fact that there is,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,shown by the fact that all the,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,owing to the fact that a metaphase,rstb_1939_0007.txt,txt_rstb
1939,that,4.76,due to the fact that each is,rstb_1939_0007.txt,txt_rstb
1939,that,4.76,owing to the fact that the technique,rstb_1939_0007.txt,txt_rstb
1939,that,4.76,one turn. The fact that untwisting is,rstb_1939_0007.txt,txt_rstb
1939,that,4.76,"owing to the fact that the coils,",rstb_1939_0007.txt,txt_rstb
1939,that,4.76,certainly occurs. The fact that the chromosomes,rstb_1939_0007.txt,txt_rstb
1939,that,4.76,owing to the fact that the chromosome,rstb_1939_0007.txt,txt_rstb
1939,that,4.76,is the well-known fact that the most,rstb_1939_0007.txt,txt_rstb
1939,that,4.76,serious disadvantages. The fact that only one,rstb_1939_0007.txt,txt_rstb
1939,that,4.76,ignorance of the fact that in no,rstb_1939_0005.txt,txt_rstb
1939,that,4.76,statement disregards the fact that filtration of,rstb_1939_0005.txt,txt_rstb
1939,that,4.76,due to the fact that the adult,rstb_1939_0004.txt,txt_rstb
1939,that,4.76,taking place. The fact that the first,rstb_1939_0002.txt,txt_rstb
1939,that,4.76,result of the fact that it has,rstb_1939_0003.txt,txt_rstb
1939,that,4.76,Appendix IT). The fact that ‘‘necks”’ are,rstb_1939_0007.txt,txt_rstb
1939,in,3.07,it was in fact a pseudo-tachylyte. On,rstb_1939_0001.txt,txt_rstb
1939,in,3.07,"very small, in fact little larger than",rstb_1939_0003.txt,txt_rstb
1939,in,3.07,This is in fact known to be,rstb_1939_0006.txt,txt_rstb
1939,that,4.76,origin to the fact that a {110}-plane,rsta_1939_0011.txt,txt_rsta
1939,that,4.76,complicated by the fact that four sets,rsta_1939_0010.txt,txt_rsta
1939,that,4.76,greater distances. The fact that a similar,rsta_1939_0009.txt,txt_rsta
1939,that,4.76,complicated by the fact that both positive,rsta_1939_0009.txt,txt_rsta
1939,that,4.76,it with the fact that many of,rsta_1939_0009.txt,txt_rsta
1939,that,4.76,essentially in the fact that in the,rsta_1939_0009.txt,txt_rsta
1939,that,4.76,based on the fact that the estimated,rsta_1939_0009.txt,txt_rsta
1939,that,4.76,owing to the fact that carbon monoxide,rsta_1939_0002.txt,txt_rsta
1939,that,4.76,owing to the fact that they decompose,rsta_1939_0002.txt,txt_rsta
1939,that,4.76,"composition, and the fact that they were",rsta_1939_0007.txt,txt_rsta
1939,that,4.76,"combustion, despite the fact that the lower",rsta_1939_0007.txt,txt_rsta
1939,that,4.76,Widmanstatten structure. The fact that Widmanstatten figures,rsta_1939_0011.txt,txt_rsta
1939,that,4.76,complicated by the fact that it was,rsta_1939_0005.txt,txt_rsta
1939,that,4.76,owing to the fact mentioned already that,rsta_1939_0001.txt,txt_rsta
1939,that,4.76,restricted by the fact that the induced,rsta_1939_0001.txt,txt_rsta
1939,that,4.76,than 5°-3. The fact that only one,rsta_1939_0011.txt,txt_rsta
1939,in,3.07,lying in the fact that the complete,rstb_1939_0006.txt,txt_rstb
1939,that,4.76,owing to the fact that air is,rsta_1939_0004.txt,txt_rsta
1939,that,4.76,due to the fact that the changes,rsta_1939_0004.txt,txt_rsta
1939,that,4.76,"view of the fact that invar, even",rsta_1939_0004.txt,txt_rsta
1939,that,4.76,due to the fact that air is,rsta_1939_0004.txt,txt_rsta
1939,that,4.76,"Tilton, despite the fact that the observed",rsta_1939_0004.txt,txt_rsta
1939,that,4.76,owing to the fact that it was,rsta_1939_0005.txt,txt_rsta
1939,that,4.76,view of the fact that Maass and,rsta_1939_0007.txt,txt_rsta
1939,in,3.07,giant cells. In fact the arrangement is,rstb_1939_0003.txt,txt_rstb
1939,that,4.76,evident from the fact that the relationship,rsta_1939_0004.txt,txt_rsta
1939,in,3.07,"proper, and in fact almost to the",rstb_1939_0003.txt,txt_rstb
1939,in,3.07,approximately non-divergent. In fact D may be,rsta_1939_0001.txt,txt_rsta
1939,in,3.07,"stellate ganglion, in fact the structure shown",rstb_1939_0003.txt,txt_rstb
1939,in,3.07,large granules. In fact the incoming fibre,rstb_1939_0003.txt,txt_rstb
1939,in,3.07,found in the fact that they are,rstb_1939_0001.txt,txt_rstb
1939,in,3.07,and is in fact more probably Oligo-Miocene.,rstb_1939_0001.txt,txt_rstb
1939,in,3.07,they could in fact be the limb,rstb_1939_0001.txt,txt_rstb
1939,in,3.07,It is in fact an outlier of,rstb_1939_0001.txt,txt_rstb
1939,in,3.07,lies in the fact that it is,rstb_1939_0001.txt,txt_rstb
1939,in,3.07,and may in fact be the volcanic,rstb_1939_0001.txt,txt_rstb
1939,in,3.07,African Province. In fact I believe that,rstb_1939_0001.txt,txt_rstb
1939,in,3.07,due to the fact that in the,rstb_1939_0002.txt,txt_rstb
1939,in,3.07,ignorance of the fact that in no,rstb_1939_0005.txt,txt_rstb
1939,in,3.07,There is in fact only one sedimentary,rstb_1939_0001.txt,txt_rstb
1939,in,3.07,be found; in fact the corpus luteum,rstb_1939_0004.txt,txt_rstb
1939,in,3.07,"times, but in fact actually does so.",rstb_1939_0004.txt,txt_rstb
1939,that,4.76,theory; while the fact that orientations of,rsta_1939_0011.txt,txt_rsta
1939,in,3.07,"potential A, in fact contains grad ¢,",rsta_1939_0001.txt,txt_rsta
1939,in,3.07,jacketing has in fact been applied to,rsta_1939_0007.txt,txt_rsta
1939,in,3.07,differ considerably. In fact the work of,rsta_1939_0007.txt,txt_rsta
1939,in,3.07,and might in fact have been neglected,rsta_1939_0005.txt,txt_rsta
1939,in,3.07,versa. In this fact is probably to,rsta_1939_0009.txt,txt_rsta
1939,in,3.07,"system constituting in fact a voltaic cell,",rsta_1939_0009.txt,txt_rsta
1939,in,3.07,thus verified. In fact the observed anisotropy,rsta_1939_0006.txt,txt_rsta
1939,in,3.07,this is in fact the case is,rsta_1939_0011.txt,txt_rsta
1939,in,3.07,essentially in the fact that in the,rsta_1939_0009.txt,txt_rsta
1940,that,4.73,supported by the fact that the palatoquadrate,rstb_1940_0004.txt,txt_rstb
1940,that,4.73,is a significant fact that among contemporaneous,rstb_1940_0004.txt,txt_rstb
1940,that,4.73,be added the fact that the hyomandibular,rstb_1940_0004.txt,txt_rstb
1940,that,4.73,spite of the fact that the possible,rstb_1940_0002.txt,txt_rstb
1940,that,4.73,bones and the fact that the ‘‘,rstb_1940_0002.txt,txt_rstb
1940,that,4.73,"1938). First, the fact that the palatine",rstb_1940_0002.txt,txt_rstb
1940,that,4.73,placed on the fact that the vomer,rstb_1940_0002.txt,txt_rstb
1940,that,4.73,supported by the fact that the curve,rstb_1940_0001.txt,txt_rstb
1940,that,4.73,"(Arpt), and the fact that the greatly",rstb_1940_0002.txt,txt_rstb
1940,that,4.73,"referred to the fact that the N,,,(Z)",rsta_1940_0009.txt,txt_rsta
1940,that,4.73,"nevertheless, a striking fact that similar changes",rstb_1940_0001.txt,txt_rstb
1940,that,4.73,supported by the fact that late medieval,rstb_1940_0001.txt,txt_rstb
1940,that,4.73,graph is the fact that it should,rstb_1940_0001.txt,txt_rstb
1940,that,4.73,is a striking fact that the silts,rstb_1940_0001.txt,txt_rstb
1940,that,4.73,also by the fact that at the,rsta_1940_0007.txt,txt_rsta
1940,that,4.73,cartilaginous neurocranium. The fact that the embryo-,rstb_1940_0002.txt,txt_rstb
1940,that,4.73,Owing to the fact that the spread,rsta_1940_0009.txt,txt_rsta
1940,that,4.73,be applicable. The fact that it gives,rsta_1940_0009.txt,txt_rsta
1940,that,4.73,supported by the fact that the peat,rstb_1940_0001.txt,txt_rstb
1940,that,4.73,complicated by the fact that the strength,rsta_1940_0007.txt,txt_rsta
1940,that,4.73,"error. Also, the fact that the shift",rsta_1940_0009.txt,txt_rsta
1940,that,4.73,points to the fact that this may,rsta_1940_0009.txt,txt_rsta
1940,that,4.73,forbidden. The observed fact that the filling,rsta_1940_0009.txt,txt_rsta
1940,that,4.73,owing to the fact that a really,rsta_1940_0009.txt,txt_rsta
1940,that,4.73,account of the fact that if the,rsta_1940_0009.txt,txt_rsta
1940,that,4.73,from occurring. The fact that an e.m.f.,rsta_1940_0007.txt,txt_rsta
1940,that,4.73,owing to the fact that levels denoted,rsta_1940_0009.txt,txt_rsta
1940,that,4.73,correct for the fact that the band,rsta_1940_0009.txt,txt_rsta
1940,that,4.73,suggested by the fact that spinastanol also,rsta_1940_0010.txt,txt_rsta
1940,that,4.73,due to the fact that a small,rsta_1940_0007.txt,txt_rsta
1940,that,4.73,obviously to the fact that we are,rsta_1940_0009.txt,txt_rsta
1940,that,4.73,supported by the fact that the addition,rsta_1940_0007.txt,txt_rsta
1940,that,4.73,the surfaces. The fact that an electromotive,rsta_1940_0007.txt,txt_rsta
1940,that,4.73,the load. The fact that the track,rsta_1940_0007.txt,txt_rsta
1940,that,4.73,consists in the fact that the curve,rsta_1940_0009.txt,txt_rsta
1940,that,4.73,identical. But the fact that the two,rsta_1940_0010.txt,txt_rsta
1940,that,4.73,pattern is the fact that the new,rsta_1940_0010.txt,txt_rsta
1940,in,3.1,force is in fact fluctuating violently during,rsta_1940_0007.txt,txt_rsta
1940,in,3.1,occurs is in fact a characteristic of,rsta_1940_0007.txt,txt_rsta
1940,that,4.73,restricted by the fact that 7’ is,rsta_1940_0001.txt,txt_rsta
1940,that,4.73,arising from the fact that the values,rsta_1940_0004.txt,txt_rsta
1940,that,4.73,taken of the fact that there is,rsta_1940_0004.txt,txt_rsta
1940,that,4.73,Another highly confirmatory fact is that the,rsta_1940_0004.txt,txt_rsta
1940,in,3.1,arbitrary constant; in fact 6 = sin,rsta_1940_0001.txt,txt_rsta
1940,that,4.73,"made of the fact that log A,",rsta_1940_0003.txt,txt_rsta
1940,that,4.73,(judging from the fact that the solution,rsta_1940_0004.txt,txt_rsta
1940,that,4.73,ened by the fact that the refracted,rsta_1940_0008.txt,txt_rsta
1940,that,4.73,and by the fact that the refracted,rsta_1940_0008.txt,txt_rsta
1940,that,4.73,"semicircular path. The fact that we get,",rsta_1940_0001.txt,txt_rsta
1940,that,4.73,distinguished by the fact that the machine,rsta_1940_0001.txt,txt_rsta
1940,that,4.73,phugoids. Using the fact that w’ is,rsta_1940_0001.txt,txt_rsta
1940,that,4.73,(7-2) in the fact that the former,rsta_1940_0001.txt,txt_rsta
1940,that,4.73,"into account the fact that usually, for",rsta_1940_0001.txt,txt_rsta
1940,that,4.73,sliding solids. The fact that friction is,rsta_1940_0007.txt,txt_rsta
1940,that,4.73,necessary) of the fact that log /,rsta_1940_0003.txt,txt_rsta
1940,that,4.73,due to the fact that the machine,rsta_1940_0001.txt,txt_rsta
1940,that,4.73,doubt by the fact that the amplitudes,rsta_1940_0004.txt,txt_rsta
1940,in,3.1,been shown in fact to occur when,rstb_1940_0003.txt,txt_rstb
1940,in,3.1,"lizard, and in fact of all the",rstb_1940_0002.txt,txt_rstb
1940,in,3.1,In point of fact fragmentation of dermal,rstb_1940_0002.txt,txt_rstb
1940,in,3.1,they do in fact lie in the,rstb_1940_0001.txt,txt_rstb
1940,in,3.1,It involves in fact the following of,rsta_1940_0008.txt,txt_rsta
1940,in,3.1,consists in the fact that the curve,rsta_1940_0009.txt,txt_rsta
1940,in,3.1,upper surface. In fact the results were,rsta_1940_0007.txt,txt_rsta
1940,in,3.1,differences do in fact exist. Similarly the,rsta_1940_0007.txt,txt_rsta
1940,in,3.1,is found; in fact so rare is,rstb_1940_0004.txt,txt_rstb
1940,in,3.1,they are in fact sharper than the,rsta_1940_0009.txt,txt_rsta
1940,in,3.1,it is in fact quite negligible for,rsta_1940_0001.txt,txt_rsta
1940,in,3.1,angular amplitude. In fact the corrected phugoid,rsta_1940_0001.txt,txt_rsta
1940,in,3.1,(7-2) in the fact that the former,rsta_1940_0001.txt,txt_rsta
1940,in,3.1,"(14-5) give in fact , du’ 1@",rsta_1940_0001.txt,txt_rsta
1940,in,3.1,"predominantly large. In fact J, is a",rsta_1940_0001.txt,txt_rsta
1940,that,4.73,due to the fact that they use,rsta_1940_0005.txt,txt_rsta
1940,in,3.1,"wave, and in fact transverse waves are",rsta_1940_0008.txt,txt_rsta
1941,that,4.77,confusing by the fact that when Kent,rstb_1941_0002.txt,txt_rstb
1941,that,4.77,point out the fact that the protoplasmic,rstb_1941_0002.txt,txt_rstb
1941,that,4.77,be true the fact remains that the,rstb_1941_0001.txt,txt_rstb
1941,that,4.77,It is a fact that no living,rstb_1941_0004.txt,txt_rstb
1941,that,4.77,with this the fact that the Purkinje,rstb_1941_0005.txt,txt_rstb
1941,that,4.77,muscular contraction. The fact that the intrinsic,rstb_1941_0005.txt,txt_rstb
1941,that,4.77,account for the fact that the heart,rstb_1941_0005.txt,txt_rstb
1941,that,4.77,view of the fact that plants with,rstb_1941_0004.txt,txt_rstb
1941,in,3.05,flagellum is in fact free to its,rstb_1941_0002.txt,txt_rstb
1941,that,4.77,cynthia- xanthin. The fact that the pigment,rstb_1941_0001.txt,txt_rstb
1941,that,4.77,dependent upon the fact that Di(2)=0 and,rsta_1941_0001.txt,txt_rsta
1941,that,4.77,"likely by the fact that three hearts,",rstb_1941_0005.txt,txt_rstb
1941,in,3.05,"Prowazek were in fact the parabasal apparatus,",rstb_1941_0002.txt,txt_rstb
1941,in,3.05,present specimen; in fact the likeness is,rstb_1941_0003.txt,txt_rstb
1941,in,3.05,variety corresponds in fact to the superposition,rstb_1941_0001.txt,txt_rstb
1941,in,3.05,"is not in fact a pure substance,",rstb_1941_0001.txt,txt_rstb
1941,in,3.05,It is a fact readily demonstrated in,rstb_1941_0004.txt,txt_rstb
1941,in,3.05,"megalospheric, must in fact be microspheric. The",rstb_1941_0003.txt,txt_rstb
1941,in,3.05,imperfectly shed; in fact every sporangium examined,rstb_1941_0004.txt,txt_rstb
1941,in,3.05,"slightly concave, in fact nearly plane; the",rstb_1941_0003.txt,txt_rstb
1941,in,3.05,"should be in fact transferred to Bolivina,",rstb_1941_0003.txt,txt_rstb
1941,in,3.05,division is in fact longitudinal (parallel to,rstb_1941_0002.txt,txt_rstb
1941,in,3.05,"structure has in fact been proposed, Allicospermum",rstb_1941_0004.txt,txt_rstb
1941,in,3.05,(which was in fact so described by,rstb_1941_0003.txt,txt_rstb
1942,that,4.82,of development. The fact that all the,rstb_1942_0002.txt,txt_rstb
1942,that,4.82,emphasized by the fact that the anterolateral,rstb_1942_0003.txt,txt_rstb
1942,that,4.82,"size, and the fact that they enter",rstb_1942_0004.txt,txt_rstb
1942,that,4.82,ganglion. And the fact that the median,rstb_1942_0004.txt,txt_rstb
1942,that,4.82,"But further, the fact that this widely",rstb_1942_0001.txt,txt_rstb
1942,that,4.82,spores and the fact that some of,rstb_1942_0001.txt,txt_rstb
1942,that,4.82,spite of the fact that Ting mentions,rstb_1942_0003.txt,txt_rstb
1942,that,4.82,did also the fact that the measurements,rstb_1942_0002.txt,txt_rstb
1942,that,4.82,"plates, and the fact that the lumen",rstb_1942_0003.txt,txt_rstb
1942,that,4.82,owing to the fact that each double,rstb_1942_0003.txt,txt_rstb
1942,that,4.82,he interpreted this fact as indicating that,rstb_1942_0002.txt,txt_rstb
1942,that,4.82,due to the fact that it is,rstb_1942_0002.txt,txt_rstb
1942,that,4.82,given by the fact that it is,rstb_1942_0002.txt,txt_rstb
1942,that,4.82,"populations, and the fact that the first-year",rstb_1942_0002.txt,txt_rstb
1942,that,4.82,size and the fact that they continue,rstb_1942_0003.txt,txt_rstb
1942,that,4.82,account for the fact that the most,rstb_1942_0003.txt,txt_rstb
1942,that,4.82,somewhat obscure algebraical fact that in reducing,rsta_1942_0001.txt,txt_rsta
1942,that,4.82,"given, but the fact that the axons",rstb_1942_0004.txt,txt_rstb
1942,in,3.05,"points d), in fact where the scroll",rsta_1942_0001.txt,txt_rsta
1942,that,4.82,be that this fact in some way,rstb_1942_0002.txt,txt_rstb
1942,that,4.82,D: and the fact that spaces D,rsta_1942_0001.txt,txt_rsta
1942,in,3.05,cof C. In fact the k-fold space,rsta_1942_0001.txt,txt_rsta
1942,in,3.05,median fibre in fact passes without interruption,rstb_1942_0004.txt,txt_rstb
1942,in,3.05,fibres are in fact made up of,rstb_1942_0004.txt,txt_rstb
1942,in,3.05,"races are in fact identical, is less",rstb_1942_0002.txt,txt_rstb
1942,in,3.05,be that this fact in some way,rstb_1942_0002.txt,txt_rstb
1942,in,3.05,"BQx, CRx. In fact the scroll is",rsta_1942_0001.txt,txt_rsta
1942,in,3.05,"(>) is) In fact the first e,",rsta_1942_0001.txt,txt_rsta
1942,in,3.05,"$5573, obtained in fact by retaining those",rsta_1942_0001.txt,txt_rsta
1942,in,3.05,of spaces in fact characterizes the increasing,rsta_1942_0001.txt,txt_rsta
1942,that,4.82,due to the fact that a sufficiently,rstb_1942_0002.txt,txt_rstb
1942,in,3.05,somewhat obscure algebraical fact that in reducing,rsta_1942_0001.txt,txt_rsta
1942,in,3.05,reflexion are in fact required to complete,rsta_1942_0001.txt,txt_rsta
1942,in,3.05,"C, D. In fact X, = ¥(—)/4,,",rsta_1942_0001.txt,txt_rsta
1942,in,3.05,form L. In fact let D meet,rsta_1942_0001.txt,txt_rsta
1943,that,4.85,together with the fact that the frequency,rsta_1943_0001.txt,txt_rsta
1943,that,4.85,(allowing for the fact that only half,rsta_1943_0001.txt,txt_rsta
1943,that,4.85,made for the fact that the integral,rsta_1943_0001.txt,txt_rsta
1943,that,4.85,"conditions prevail, the fact that the transfer",rsta_1943_0001.txt,txt_rsta
1943,in,3.1,"10-8 sec. In fact radiative stabilization, for",rsta_1943_0001.txt,txt_rsta
1943,that,4.85,afforded by the fact that the binding,rsta_1943_0001.txt,txt_rsta
1944,that,4.82,approach 267. The fact that the numerical,rstb_1944_0002.txt,txt_rstb
1944,that,4.82,and on the fact that such classifications,rstb_1944_0002.txt,txt_rstb
1944,that,4.82,due to the fact that one portion,rstb_1944_0002.txt,txt_rstb
1944,that,4.82,increased by the fact that most of,rstb_1944_0002.txt,txt_rstb
1944,that,4.82,‘8 state. The fact that all these,rstb_1944_0002.txt,txt_rstb
1944,that,4.82,justified by the fact that variances were,rstb_1944_0002.txt,txt_rstb
1944,that,4.82,their nature. The fact that they are,rstb_1944_0001.txt,txt_rstb
1944,that,4.82,ascribed to the fact that the proportion,rstb_1944_0002.txt,txt_rstb
1944,that,4.82,86). From the fact that the integument,rstb_1944_0001.txt,txt_rstb
1944,that,4.82,ripe seeds. The fact that our knowledge,rstb_1944_0001.txt,txt_rstb
1944,that,4.82,"undertaking, and the fact that the credit",rstb_1944_0002.txt,txt_rstb
1944,that,4.82,later on the fact that nearly all,rstb_1944_0001.txt,txt_rstb
1944,in,3.1,nozzle; but in fact the crepancy is,rsta_1944_0002.txt,txt_rsta
1944,that,4.82,view of the fact that the field,rstb_1944_0002.txt,txt_rstb
1944,that,4.82,and to the fact that the interchange,rsta_1944_0003.txt,txt_rsta
1944,that,4.82,made of the fact that log /,rsta_1944_0002.txt,txt_rsta
1944,that,4.82,out that the fact that ‘the elements,rstb_1944_0002.txt,txt_rstb
1944,in,3.1,"17), and in fact the values given",rsta_1944_0002.txt,txt_rsta
1944,in,3.1,method does in fact converge under supersonic,rsta_1944_0002.txt,txt_rsta
1944,in,3.1,has not in fact led to results.,rsta_1944_0002.txt,txt_rsta
1944,in,3.1,"and g,;. In fact the suffixes are",rsta_1944_0003.txt,txt_rsta
1944,in,3.1,be true. In fact the revised official,rstb_1944_0002.txt,txt_rstb
1944,in,3.1,valid; and in fact (117-2) would have,rstb_1944_0002.txt,txt_rstb
1944,in,3.1,it was in fact three times larger.,rstb_1944_0002.txt,txt_rstb
1944,in,3.1,"them are in fact vegetative, but the",rstb_1944_0001.txt,txt_rstb
1944,that,4.82,"sufficient, for the fact that the ground",rsta_1944_0001.txt,txt_rsta
1944,in,3.1,present paper. In fact the fundamental criterion,rstb_1944_0002.txt,txt_rstb
1945,in,3.13,¥ is in fact a minimum; and,rsta_1945_0005.txt,txt_rsta
1945,that,4.81,"shows that in fact all of rr,",rsta_1945_0004.txt,txt_rsta
1945,that,4.81,lies in the fact that a double,rsta_1945_0001.txt,txt_rsta
1945,that,4.81,comes from the fact that the boundaries,rsta_1945_0001.txt,txt_rsta
1945,in,3.13,known. 4. In fact neither y nor,rsta_1945_0005.txt,txt_rsta
1945,in,3.13,methods were in fact based originally upon,rsta_1945_0003.txt,txt_rsta
1945,in,3.13,w cannot in fact be so multiplied:,rsta_1945_0005.txt,txt_rsta
1945,that,4.81,taken of the fact that (since the,rsta_1945_0001.txt,txt_rsta
1945,in,3.13,"3 was in fact treated last, though",rsta_1945_0005.txt,txt_rsta
1945,that,4.81,indicates that in fact it does not,rsta_1945_0004.txt,txt_rsta
1945,in,3.13,is usually the fact in cases of,rsta_1945_0002.txt,txt_rsta
1945,that,4.81,is not the fact that satisfaction of,rsta_1945_0005.txt,txt_rsta
1945,in,3.13,(32) are in fact of order a’,rsta_1945_0001.txt,txt_rsta
1945,in,3.13,will be the fact in most problems,rsta_1945_0004.txt,txt_rsta
1945,in,3.13,"shows that in fact all of rr,",rsta_1945_0004.txt,txt_rsta
1945,in,3.13,"1939, Regression in fact becomes an advantageous",rsta_1945_0002.txt,txt_rsta
1945,in,3.13,lies in the fact that a double,rsta_1945_0001.txt,txt_rsta
1945,in,3.13,was not in fact employed in any,rsta_1945_0001.txt,txt_rsta
1945,in,3.13,It is the fact in every problem,rsta_1945_0002.txt,txt_rsta
1945,in,3.13,It has in fact been so treated,rsta_1945_0001.txt,txt_rsta
1945,in,3.13,worth while: in fact it is not,rsta_1945_0001.txt,txt_rsta
1945,in,3.13,indicates that in fact it does not,rsta_1945_0004.txt,txt_rsta
1945,in,3.13,will not in fact touch EF at,rsta_1945_0001.txt,txt_rsta
1946,that,4.83,and indicate the fact that there is,rstb_1946_0001.txt,txt_rstb
1946,that,4.83,"literature, notwithstanding the fact that during the",rstb_1946_0002.txt,txt_rstb
1946,that,4.83,explained by the fact that Anthophysa lives,rstb_1946_0004.txt,txt_rstb
1946,that,4.83,Apart from the fact that the muscles,rstb_1946_0003.txt,txt_rstb
1946,that,4.83,spite of the fact that many have,rstb_1946_0001.txt,txt_rstb
1946,that,4.83,affected by the fact that some of,rstb_1946_0001.txt,txt_rstb
1946,that,4.83,apart from the fact that this latter,rstb_1946_0001.txt,txt_rstb
1946,that,4.83,by the well-known fact that the removal,rstb_1946_0001.txt,txt_rstb
1946,that,4.83,"influence, and the fact that they are",rstb_1946_0001.txt,txt_rstb
1946,that,4.83,view is the fact that when Europeans,rstb_1946_0002.txt,txt_rstb
1946,that,4.83,"concludes, ‘from the fact that the people",rstb_1946_0002.txt,txt_rstb
1946,that,4.83,it is a fact that the upper,rstb_1946_0002.txt,txt_rstb
1946,that,4.83,irrespective of the fact that the stretch,rstb_1946_0002.txt,txt_rstb
1946,that,4.83,tribes. g The fact that MacGregor found,rstb_1946_0002.txt,txt_rstb
1946,that,4.83,mostly on the fact that that is,rstb_1946_0002.txt,txt_rstb
1946,that,4.83,"included, notwithstanding the fact that the Portuguese",rstb_1946_0002.txt,txt_rstb
1946,that,4.83,east. ‘A striking fact is that in,rstb_1946_0002.txt,txt_rstb
1946,that,4.83,struck by the fact that the natives,rstb_1946_0002.txt,txt_rstb
1946,that,4.83,shown by the fact that any sharp,rstb_1946_0001.txt,txt_rstb
1946,in,3.12,"due to the fact that, while in",rstb_1946_0001.txt,txt_rstb
1946,that,4.83,called kagai. The fact that the plant,rstb_1946_0002.txt,txt_rstb
1946,in,3.12,"hormones are in fact general mitosis stimulators,",rstb_1946_0001.txt,txt_rstb
1946,that,4.83,due to the fact that the names,rstb_1946_0002.txt,txt_rstb
1946,in,3.12,this is in fact the case. Mitoses,rstb_1946_0001.txt,txt_rstb
1946,that,4.83,of Ireland. The fact that the salinity,rsta_1946_0001.txt,txt_rsta
1946,that,4.83,"example, by the fact that the transformation",rsta_1946_0002.txt,txt_rsta
1946,that,4.83,so that the fact that across the,rsta_1946_0002.txt,txt_rsta
1946,in,3.12,This has in fact proved to be,rstb_1946_0003.txt,txt_rstb
